"workerid","prime","target","accuracy","rt","responded","age","gender","ethnicity","expt"
"A318QP0E1HS9DX","b","threat",0,0,0,"31","1","1","Face->Door"
"A318QP0E1HS9DX","b","neutral",0,421,1,"31","1","1","Face->Door"
"A318QP0E1HS9DX","w","threat",0,0,0,"31","1","1","Face->Door"
"A318QP0E1HS9DX","w","neutral",0,0,0,"31","1","1","Face->Door"
"A318QP0E1HS9DX","b","threat",0,0,0,"31","1","1","Face->Door"
"A318QP0E1HS9DX","w","threat",0,0,0,"31","1","1","Face->Door"
"A318QP0E1HS9DX","b","threat",0,0,0,"31","1","1","Face->Door"
"A318QP0E1HS9DX","w","neutral",0,359,1,"31","1","1","Face->Door"
"A318QP0E1HS9DX","w","neutral",0,0,0,"31","1","1","Face->Door"
"A318QP0E1HS9DX","w","threat",0,405,1,"31","1","1","Face->Door"
"A318QP0E1HS9DX","b","neutral",0,374,1,"31","1","1","Face->Door"
"A318QP0E1HS9DX","b","threat",0,390,1,"31","1","1","Face->Door"
"A318QP0E1HS9DX","w","threat",0,0,0,"31","1","1","Face->Door"
"A318QP0E1HS9DX","w","threat",0,374,1,"31","1","1","Face->Door"
"A318QP0E1HS9DX","w","threat",1,436,1,"31","1","1","Face->Door"
"A318QP0E1HS9DX","w","threat",0,484,1,"31","1","1","Face->Door"
"A318QP0E1HS9DX","w","threat",0,0,0,"31","1","1","Face->Door"
"A318QP0E1HS9DX","b","neutral",0,390,1,"31","1","1","Face->Door"
"A318QP0E1HS9DX","w","threat",0,406,1,"31","1","1","Face->Door"
"A318QP0E1HS9DX","b","threat",0,0,0,"31","1","1","Face->Door"
"A318QP0E1HS9DX","w","neutral",0,406,1,"31","1","1","Face->Door"
"A318QP0E1HS9DX","w","neutral",0,0,0,"31","1","1","Face->Door"
"A318QP0E1HS9DX","w","neutral",0,0,0,"31","1","1","Face->Door"
"A318QP0E1HS9DX","b","threat",0,0,0,"31","1","1","Face->Door"
"A318QP0E1HS9DX","w","neutral",0,0,0,"31","1","1","Face->Door"
"A318QP0E1HS9DX","w","threat",0,0,0,"31","1","1","Face->Door"
"A318QP0E1HS9DX","w","neutral",0,343,1,"31","1","1","Face->Door"
"A318QP0E1HS9DX","b","neutral",1,421,1,"31","1","1","Face->Door"
"A318QP0E1HS9DX","b","neutral",1,468,1,"31","1","1","Face->Door"
"A318QP0E1HS9DX","b","neutral",0,0,0,"31","1","1","Face->Door"
"A318QP0E1HS9DX","b","threat",0,452,1,"31","1","1","Face->Door"
"A318QP0E1HS9DX","b","neutral",0,0,0,"31","1","1","Face->Door"
"A318QP0E1HS9DX","w","neutral",0,0,0,"31","1","1","Face->Door"
"A318QP0E1HS9DX","b","threat",0,0,0,"31","1","1","Face->Door"
"A318QP0E1HS9DX","w","neutral",0,406,1,"31","1","1","Face->Door"
"A318QP0E1HS9DX","w","threat",0,265,1,"31","1","1","Face->Door"
"A318QP0E1HS9DX","b","neutral",0,359,1,"31","1","1","Face->Door"
"A318QP0E1HS9DX","w","threat",0,359,1,"31","1","1","Face->Door"
"A318QP0E1HS9DX","w","neutral",0,0,0,"31","1","1","Face->Door"
"A318QP0E1HS9DX","w","threat",0,343,1,"31","1","1","Face->Door"
"A318QP0E1HS9DX","b","neutral",0,437,1,"31","1","1","Face->Door"
"A318QP0E1HS9DX","w","neutral",1,358,1,"31","1","1","Face->Door"
"A318QP0E1HS9DX","w","neutral",0,0,0,"31","1","1","Face->Door"
"A318QP0E1HS9DX","b","neutral",0,0,0,"31","1","1","Face->Door"
"A318QP0E1HS9DX","b","neutral",1,328,1,"31","1","1","Face->Door"
"A318QP0E1HS9DX","b","neutral",0,0,0,"31","1","1","Face->Door"
"A318QP0E1HS9DX","b","neutral",0,0,0,"31","1","1","Face->Door"
"A318QP0E1HS9DX","w","threat",0,421,1,"31","1","1","Face->Door"
"A318QP0E1HS9DX","b","neutral",0,0,0,"31","1","1","Face->Door"
"A318QP0E1HS9DX","b","threat",0,327,1,"31","1","1","Face->Door"
"A318QP0E1HS9DX","b","threat",1,483,1,"31","1","1","Face->Door"
"A318QP0E1HS9DX","w","neutral",0,0,0,"31","1","1","Face->Door"
"A318QP0E1HS9DX","w","neutral",0,0,0,"31","1","1","Face->Door"
"A318QP0E1HS9DX","b","threat",0,0,0,"31","1","1","Face->Door"
"A318QP0E1HS9DX","b","threat",0,0,0,"31","1","1","Face->Door"
"A318QP0E1HS9DX","w","neutral",0,358,1,"31","1","1","Face->Door"
"A318QP0E1HS9DX","w","neutral",1,499,1,"31","1","1","Face->Door"
"A318QP0E1HS9DX","w","threat",0,0,0,"31","1","1","Face->Door"
"A318QP0E1HS9DX","w","threat",0,0,0,"31","1","1","Face->Door"
"A318QP0E1HS9DX","w","threat",1,327,1,"31","1","1","Face->Door"
"A318QP0E1HS9DX","b","neutral",1,483,1,"31","1","1","Face->Door"
"A318QP0E1HS9DX","b","threat",0,436,1,"31","1","1","Face->Door"
"A318QP0E1HS9DX","b","neutral",0,421,1,"31","1","1","Face->Door"
"A318QP0E1HS9DX","w","neutral",1,437,1,"31","1","1","Face->Door"
"A318QP0E1HS9DX","b","neutral",0,0,0,"31","1","1","Face->Door"
"A318QP0E1HS9DX","b","neutral",1,390,1,"31","1","1","Face->Door"
"A318QP0E1HS9DX","w","threat",1,437,1,"31","1","1","Face->Door"
"A318QP0E1HS9DX","b","neutral",0,0,0,"31","1","1","Face->Door"
"A318QP0E1HS9DX","b","neutral",0,0,0,"31","1","1","Face->Door"
"A318QP0E1HS9DX","b","threat",0,0,0,"31","1","1","Face->Door"
"A318QP0E1HS9DX","w","neutral",0,406,1,"31","1","1","Face->Door"
"A318QP0E1HS9DX","b","threat",0,0,0,"31","1","1","Face->Door"
"A318QP0E1HS9DX","b","threat",1,422,1,"31","1","1","Face->Door"
"A318QP0E1HS9DX","b","threat",0,0,0,"31","1","1","Face->Door"
"A318QP0E1HS9DX","w","neutral",0,390,1,"31","1","1","Face->Door"
"A318QP0E1HS9DX","b","threat",0,359,1,"31","1","1","Face->Door"
"A318QP0E1HS9DX","b","threat",1,423,1,"31","1","1","Face->Door"
"A318QP0E1HS9DX","w","threat",1,499,1,"31","1","1","Face->Door"
"A318QP0E1HS9DX","b","threat",0,343,1,"31","1","1","Face->Door"
"A318QP0E1HS9DX","w","threat",0,0,0,"31","1","1","Face->Door"
"A32P2E4JW54NPS","w","neutral",1,498,1,"32","1","1","Face->Door"
"A32P2E4JW54NPS","w","threat",1,480,1,"32","1","1","Face->Door"
"A32P2E4JW54NPS","b","threat",1,488,1,"32","1","1","Face->Door"
"A32P2E4JW54NPS","w","threat",0,498,1,"32","1","1","Face->Door"
"A32P2E4JW54NPS","b","neutral",0,0,0,"32","1","1","Face->Door"
"A32P2E4JW54NPS","w","neutral",1,392,1,"32","1","1","Face->Door"
"A32P2E4JW54NPS","b","threat",1,317,1,"32","1","1","Face->Door"
"A32P2E4JW54NPS","b","neutral",0,0,0,"32","1","1","Face->Door"
"A32P2E4JW54NPS","w","neutral",1,433,1,"32","1","1","Face->Door"
"A32P2E4JW54NPS","w","threat",0,0,0,"32","1","1","Face->Door"
"A32P2E4JW54NPS","w","neutral",0,419,1,"32","1","1","Face->Door"
"A32P2E4JW54NPS","w","threat",0,0,0,"32","1","1","Face->Door"
"A32P2E4JW54NPS","b","threat",0,0,0,"32","1","1","Face->Door"
"A32P2E4JW54NPS","w","threat",1,317,1,"32","1","1","Face->Door"
"A32P2E4JW54NPS","w","neutral",0,0,0,"32","1","1","Face->Door"
"A32P2E4JW54NPS","b","threat",0,0,0,"32","1","1","Face->Door"
"A32P2E4JW54NPS","b","threat",1,338,1,"32","1","1","Face->Door"
"A32P2E4JW54NPS","b","threat",0,377,1,"32","1","1","Face->Door"
"A32P2E4JW54NPS","w","neutral",0,0,0,"32","1","1","Face->Door"
"A32P2E4JW54NPS","b","neutral",1,447,1,"32","1","1","Face->Door"
"A32P2E4JW54NPS","b","threat",1,480,1,"32","1","1","Face->Door"
"A32P2E4JW54NPS","w","threat",1,402,1,"32","1","1","Face->Door"
"A32P2E4JW54NPS","w","neutral",0,0,0,"32","1","1","Face->Door"
"A32P2E4JW54NPS","b","neutral",1,378,1,"32","1","1","Face->Door"
"A32P2E4JW54NPS","w","threat",0,0,0,"32","1","1","Face->Door"
"A32P2E4JW54NPS","w","neutral",0,432,1,"32","1","1","Face->Door"
"A32P2E4JW54NPS","b","threat",0,328,1,"32","1","1","Face->Door"
"A32P2E4JW54NPS","w","threat",1,250,1,"32","1","1","Face->Door"
"A32P2E4JW54NPS","b","neutral",0,361,1,"32","1","1","Face->Door"
"A32P2E4JW54NPS","w","threat",0,255,1,"32","1","1","Face->Door"
"A32P2E4JW54NPS","b","neutral",0,322,1,"32","1","1","Face->Door"
"A32P2E4JW54NPS","w","neutral",1,323,1,"32","1","1","Face->Door"
"A32P2E4JW54NPS","w","threat",0,0,0,"32","1","1","Face->Door"
"A32P2E4JW54NPS","w","threat",1,297,1,"32","1","1","Face->Door"
"A32P2E4JW54NPS","b","threat",1,449,1,"32","1","1","Face->Door"
"A32P2E4JW54NPS","b","neutral",0,0,0,"32","1","1","Face->Door"
"A32P2E4JW54NPS","w","neutral",1,439,1,"32","1","1","Face->Door"
"A32P2E4JW54NPS","w","neutral",0,362,1,"32","1","1","Face->Door"
"A32P2E4JW54NPS","b","neutral",1,332,1,"32","1","1","Face->Door"
"A32P2E4JW54NPS","w","threat",0,354,1,"32","1","1","Face->Door"
"A32P2E4JW54NPS","b","neutral",0,0,0,"32","1","1","Face->Door"
"A32P2E4JW54NPS","b","threat",0,349,1,"32","1","1","Face->Door"
"A32P2E4JW54NPS","b","neutral",0,422,1,"32","1","1","Face->Door"
"A32P2E4JW54NPS","b","neutral",1,336,1,"32","1","1","Face->Door"
"A32P2E4JW54NPS","w","threat",0,223,1,"32","1","1","Face->Door"
"A32P2E4JW54NPS","b","neutral",0,295,1,"32","1","1","Face->Door"
"A32P2E4JW54NPS","b","threat",1,277,1,"32","1","1","Face->Door"
"A32P2E4JW54NPS","w","neutral",0,345,1,"32","1","1","Face->Door"
"A32P2E4JW54NPS","b","neutral",1,380,1,"32","1","1","Face->Door"
"A32P2E4JW54NPS","b","threat",1,265,1,"32","1","1","Face->Door"
"A32P2E4JW54NPS","w","threat",0,409,1,"32","1","1","Face->Door"
"A32P2E4JW54NPS","b","threat",1,273,1,"32","1","1","Face->Door"
"A32P2E4JW54NPS","b","neutral",0,302,1,"32","1","1","Face->Door"
"A32P2E4JW54NPS","b","threat",1,445,1,"32","1","1","Face->Door"
"A32P2E4JW54NPS","w","neutral",1,403,1,"32","1","1","Face->Door"
"A32P2E4JW54NPS","b","threat",0,0,0,"32","1","1","Face->Door"
"A32P2E4JW54NPS","b","neutral",0,363,1,"32","1","1","Face->Door"
"A32P2E4JW54NPS","b","neutral",1,416,1,"32","1","1","Face->Door"
"A32P2E4JW54NPS","w","threat",1,265,1,"32","1","1","Face->Door"
"A32P2E4JW54NPS","w","neutral",0,280,1,"32","1","1","Face->Door"
"A32P2E4JW54NPS","b","threat",0,322,1,"32","1","1","Face->Door"
"A32P2E4JW54NPS","w","neutral",0,300,1,"32","1","1","Face->Door"
"A32P2E4JW54NPS","w","threat",0,331,1,"32","1","1","Face->Door"
"A32P2E4JW54NPS","w","threat",0,0,0,"32","1","1","Face->Door"
"A32P2E4JW54NPS","b","neutral",0,311,1,"32","1","1","Face->Door"
"A32P2E4JW54NPS","w","threat",0,270,1,"32","1","1","Face->Door"
"A32P2E4JW54NPS","b","threat",1,260,1,"32","1","1","Face->Door"
"A32P2E4JW54NPS","w","threat",1,367,1,"32","1","1","Face->Door"
"A32P2E4JW54NPS","w","neutral",1,423,1,"32","1","1","Face->Door"
"A32P2E4JW54NPS","w","threat",1,403,1,"32","1","1","Face->Door"
"A32P2E4JW54NPS","b","threat",1,475,1,"32","1","1","Face->Door"
"A32P2E4JW54NPS","b","threat",1,393,1,"32","1","1","Face->Door"
"A32P2E4JW54NPS","b","neutral",0,0,0,"32","1","1","Face->Door"
"A32P2E4JW54NPS","b","threat",1,481,1,"32","1","1","Face->Door"
"A32P2E4JW54NPS","w","neutral",0,405,1,"32","1","1","Face->Door"
"A32P2E4JW54NPS","w","neutral",1,371,1,"32","1","1","Face->Door"
"A32P2E4JW54NPS","b","neutral",1,343,1,"32","1","1","Face->Door"
"A32P2E4JW54NPS","b","neutral",1,348,1,"32","1","1","Face->Door"
"A32P2E4JW54NPS","w","neutral",1,449,1,"32","1","1","Face->Door"
"A32P2E4JW54NPS","w","neutral",1,471,1,"32","1","1","Face->Door"
"A3367MZFG688TG","w","threat",0,0,0,"27","1","1","Face->Door"
"A3367MZFG688TG","b","threat",1,429,1,"27","1","1","Face->Door"
"A3367MZFG688TG","w","threat",0,0,0,"27","1","1","Face->Door"
"A3367MZFG688TG","w","neutral",1,452,1,"27","1","1","Face->Door"
"A3367MZFG688TG","b","neutral",0,388,1,"27","1","1","Face->Door"
"A3367MZFG688TG","b","neutral",1,444,1,"27","1","1","Face->Door"
"A3367MZFG688TG","w","threat",1,480,1,"27","1","1","Face->Door"
"A3367MZFG688TG","b","neutral",1,450,1,"27","1","1","Face->Door"
"A3367MZFG688TG","b","threat",1,434,1,"27","1","1","Face->Door"
"A3367MZFG688TG","w","neutral",1,474,1,"27","1","1","Face->Door"
"A3367MZFG688TG","w","threat",1,441,1,"27","1","1","Face->Door"
"A3367MZFG688TG","b","neutral",0,0,0,"27","1","1","Face->Door"
"A3367MZFG688TG","w","neutral",1,428,1,"27","1","1","Face->Door"
"A3367MZFG688TG","b","neutral",1,458,1,"27","1","1","Face->Door"
"A3367MZFG688TG","w","threat",1,458,1,"27","1","1","Face->Door"
"A3367MZFG688TG","b","threat",0,0,0,"27","1","1","Face->Door"
"A3367MZFG688TG","b","threat",0,426,1,"27","1","1","Face->Door"
"A3367MZFG688TG","w","threat",0,0,0,"27","1","1","Face->Door"
"A3367MZFG688TG","w","neutral",1,398,1,"27","1","1","Face->Door"
"A3367MZFG688TG","b","neutral",0,0,0,"27","1","1","Face->Door"
"A3367MZFG688TG","b","neutral",0,420,1,"27","1","1","Face->Door"
"A3367MZFG688TG","b","neutral",0,0,0,"27","1","1","Face->Door"
"A3367MZFG688TG","w","neutral",1,470,1,"27","1","1","Face->Door"
"A3367MZFG688TG","w","threat",1,495,1,"27","1","1","Face->Door"
"A3367MZFG688TG","w","threat",0,0,0,"27","1","1","Face->Door"
"A3367MZFG688TG","w","neutral",1,403,1,"27","1","1","Face->Door"
"A3367MZFG688TG","b","threat",1,414,1,"27","1","1","Face->Door"
"A3367MZFG688TG","w","neutral",1,495,1,"27","1","1","Face->Door"
"A3367MZFG688TG","b","neutral",1,447,1,"27","1","1","Face->Door"
"A3367MZFG688TG","w","threat",1,372,1,"27","1","1","Face->Door"
"A3367MZFG688TG","w","threat",0,354,1,"27","1","1","Face->Door"
"A3367MZFG688TG","b","neutral",1,376,1,"27","1","1","Face->Door"
"A3367MZFG688TG","w","threat",0,0,0,"27","1","1","Face->Door"
"A3367MZFG688TG","b","neutral",1,400,1,"27","1","1","Face->Door"
"A3367MZFG688TG","b","neutral",1,420,1,"27","1","1","Face->Door"
"A3367MZFG688TG","b","threat",0,449,1,"27","1","1","Face->Door"
"A3367MZFG688TG","w","neutral",1,396,1,"27","1","1","Face->Door"
"A3367MZFG688TG","b","threat",0,0,0,"27","1","1","Face->Door"
"A3367MZFG688TG","b","neutral",1,430,1,"27","1","1","Face->Door"
"A3367MZFG688TG","b","threat",1,393,1,"27","1","1","Face->Door"
"A3367MZFG688TG","b","neutral",1,423,1,"27","1","1","Face->Door"
"A3367MZFG688TG","w","neutral",1,423,1,"27","1","1","Face->Door"
"A3367MZFG688TG","w","neutral",1,392,1,"27","1","1","Face->Door"
"A3367MZFG688TG","b","threat",1,485,1,"27","1","1","Face->Door"
"A3367MZFG688TG","b","neutral",1,488,1,"27","1","1","Face->Door"
"A3367MZFG688TG","w","neutral",1,387,1,"27","1","1","Face->Door"
"A3367MZFG688TG","b","threat",0,426,1,"27","1","1","Face->Door"
"A3367MZFG688TG","w","threat",1,470,1,"27","1","1","Face->Door"
"A3367MZFG688TG","b","neutral",1,425,1,"27","1","1","Face->Door"
"A3367MZFG688TG","w","neutral",0,0,0,"27","1","1","Face->Door"
"A3367MZFG688TG","b","threat",1,417,1,"27","1","1","Face->Door"
"A3367MZFG688TG","w","threat",0,0,0,"27","1","1","Face->Door"
"A3367MZFG688TG","w","neutral",0,0,0,"27","1","1","Face->Door"
"A3367MZFG688TG","w","threat",0,366,1,"27","1","1","Face->Door"
"A3367MZFG688TG","w","neutral",1,473,1,"27","1","1","Face->Door"
"A3367MZFG688TG","b","threat",1,496,1,"27","1","1","Face->Door"
"A3367MZFG688TG","b","threat",0,0,0,"27","1","1","Face->Door"
"A3367MZFG688TG","b","threat",0,0,0,"27","1","1","Face->Door"
"A3367MZFG688TG","b","neutral",0,0,0,"27","1","1","Face->Door"
"A3367MZFG688TG","b","threat",1,425,1,"27","1","1","Face->Door"
"A3367MZFG688TG","w","neutral",1,354,1,"27","1","1","Face->Door"
"A3367MZFG688TG","b","neutral",1,423,1,"27","1","1","Face->Door"
"A3367MZFG688TG","w","threat",1,455,1,"27","1","1","Face->Door"
"A3367MZFG688TG","w","threat",1,465,1,"27","1","1","Face->Door"
"A3367MZFG688TG","w","neutral",1,410,1,"27","1","1","Face->Door"
"A3367MZFG688TG","b","threat",0,0,0,"27","1","1","Face->Door"
"A3367MZFG688TG","b","threat",0,459,1,"27","1","1","Face->Door"
"A3367MZFG688TG","w","threat",0,0,0,"27","1","1","Face->Door"
"A3367MZFG688TG","w","threat",0,0,0,"27","1","1","Face->Door"
"A3367MZFG688TG","w","threat",1,403,1,"27","1","1","Face->Door"
"A3367MZFG688TG","b","threat",0,0,0,"27","1","1","Face->Door"
"A3367MZFG688TG","b","neutral",1,431,1,"27","1","1","Face->Door"
"A3367MZFG688TG","b","neutral",0,0,0,"27","1","1","Face->Door"
"A3367MZFG688TG","w","neutral",0,0,0,"27","1","1","Face->Door"
"A3367MZFG688TG","w","threat",1,458,1,"27","1","1","Face->Door"
"A3367MZFG688TG","w","neutral",1,425,1,"27","1","1","Face->Door"
"A3367MZFG688TG","b","threat",0,0,0,"27","1","1","Face->Door"
"A3367MZFG688TG","b","threat",0,452,1,"27","1","1","Face->Door"
"A3367MZFG688TG","w","neutral",1,488,1,"27","1","1","Face->Door"
"A3367MZFG688TG","w","neutral",1,390,1,"27","1","1","Face->Door"
"A33UOAX4OD05QR","w","threat",0,0,0,"32","1","3","Face->Door"
"A33UOAX4OD05QR","b","threat",1,499,1,"32","1","3","Face->Door"
"A33UOAX4OD05QR","w","threat",1,464,1,"32","1","3","Face->Door"
"A33UOAX4OD05QR","w","neutral",1,412,1,"32","1","3","Face->Door"
"A33UOAX4OD05QR","b","threat",0,0,0,"32","1","3","Face->Door"
"A33UOAX4OD05QR","b","threat",0,0,0,"32","1","3","Face->Door"
"A33UOAX4OD05QR","b","neutral",0,0,0,"32","1","3","Face->Door"
"A33UOAX4OD05QR","w","neutral",0,353,1,"32","1","3","Face->Door"
"A33UOAX4OD05QR","b","neutral",1,384,1,"32","1","3","Face->Door"
"A33UOAX4OD05QR","b","neutral",1,422,1,"32","1","3","Face->Door"
"A33UOAX4OD05QR","w","neutral",1,333,1,"32","1","3","Face->Door"
"A33UOAX4OD05QR","b","neutral",1,445,1,"32","1","3","Face->Door"
"A33UOAX4OD05QR","w","threat",0,0,0,"32","1","3","Face->Door"
"A33UOAX4OD05QR","w","neutral",1,493,1,"32","1","3","Face->Door"
"A33UOAX4OD05QR","b","threat",1,403,1,"32","1","3","Face->Door"
"A33UOAX4OD05QR","w","neutral",1,386,1,"32","1","3","Face->Door"
"A33UOAX4OD05QR","b","threat",1,468,1,"32","1","3","Face->Door"
"A33UOAX4OD05QR","w","neutral",0,0,0,"32","1","3","Face->Door"
"A33UOAX4OD05QR","w","threat",1,446,1,"32","1","3","Face->Door"
"A33UOAX4OD05QR","w","neutral",1,361,1,"32","1","3","Face->Door"
"A33UOAX4OD05QR","w","threat",0,473,1,"32","1","3","Face->Door"
"A33UOAX4OD05QR","w","neutral",0,0,0,"32","1","3","Face->Door"
"A33UOAX4OD05QR","b","threat",1,452,1,"32","1","3","Face->Door"
"A33UOAX4OD05QR","w","neutral",1,430,1,"32","1","3","Face->Door"
"A33UOAX4OD05QR","b","threat",1,404,1,"32","1","3","Face->Door"
"A33UOAX4OD05QR","w","threat",0,283,1,"32","1","3","Face->Door"
"A33UOAX4OD05QR","w","neutral",1,247,1,"32","1","3","Face->Door"
"A33UOAX4OD05QR","w","neutral",1,458,1,"32","1","3","Face->Door"
"A33UOAX4OD05QR","w","threat",0,384,1,"32","1","3","Face->Door"
"A33UOAX4OD05QR","w","threat",0,0,0,"32","1","3","Face->Door"
"A33UOAX4OD05QR","b","neutral",0,460,1,"32","1","3","Face->Door"
"A33UOAX4OD05QR","b","threat",0,228,1,"32","1","3","Face->Door"
"A33UOAX4OD05QR","b","threat",1,288,1,"32","1","3","Face->Door"
"A33UOAX4OD05QR","b","threat",1,283,1,"32","1","3","Face->Door"
"A33UOAX4OD05QR","b","neutral",0,226,1,"32","1","3","Face->Door"
"A33UOAX4OD05QR","w","threat",0,228,1,"32","1","3","Face->Door"
"A33UOAX4OD05QR","b","threat",1,257,1,"32","1","3","Face->Door"
"A33UOAX4OD05QR","w","neutral",0,229,1,"32","1","3","Face->Door"
"A33UOAX4OD05QR","w","neutral",1,191,1,"32","1","3","Face->Door"
"A33UOAX4OD05QR","w","threat",0,259,1,"32","1","3","Face->Door"
"A33UOAX4OD05QR","w","neutral",0,253,1,"32","1","3","Face->Door"
"A33UOAX4OD05QR","w","neutral",1,189,1,"32","1","3","Face->Door"
"A33UOAX4OD05QR","b","threat",0,232,1,"32","1","3","Face->Door"
"A33UOAX4OD05QR","b","threat",0,354,1,"32","1","3","Face->Door"
"A33UOAX4OD05QR","w","neutral",0,248,1,"32","1","3","Face->Door"
"A33UOAX4OD05QR","w","threat",0,291,1,"32","1","3","Face->Door"
"A33UOAX4OD05QR","b","neutral",0,276,1,"32","1","3","Face->Door"
"A33UOAX4OD05QR","b","neutral",1,150,1,"32","1","3","Face->Door"
"A33UOAX4OD05QR","b","neutral",1,287,1,"32","1","3","Face->Door"
"A33UOAX4OD05QR","w","neutral",0,286,1,"32","1","3","Face->Door"
"A33UOAX4OD05QR","b","threat",0,158,1,"32","1","3","Face->Door"
"A33UOAX4OD05QR","w","threat",1,279,1,"32","1","3","Face->Door"
"A33UOAX4OD05QR","b","neutral",1,408,1,"32","1","3","Face->Door"
"A33UOAX4OD05QR","b","neutral",1,452,1,"32","1","3","Face->Door"
"A33UOAX4OD05QR","b","neutral",1,332,1,"32","1","3","Face->Door"
"A33UOAX4OD05QR","w","neutral",1,297,1,"32","1","3","Face->Door"
"A33UOAX4OD05QR","b","neutral",1,469,1,"32","1","3","Face->Door"
"A33UOAX4OD05QR","b","threat",0,385,1,"32","1","3","Face->Door"
"A33UOAX4OD05QR","w","threat",1,477,1,"32","1","3","Face->Door"
"A33UOAX4OD05QR","w","threat",1,493,1,"32","1","3","Face->Door"
"A33UOAX4OD05QR","b","threat",1,412,1,"32","1","3","Face->Door"
"A33UOAX4OD05QR","b","threat",1,437,1,"32","1","3","Face->Door"
"A33UOAX4OD05QR","b","threat",1,247,1,"32","1","3","Face->Door"
"A33UOAX4OD05QR","b","neutral",0,325,1,"32","1","3","Face->Door"
"A33UOAX4OD05QR","b","neutral",1,367,1,"32","1","3","Face->Door"
"A33UOAX4OD05QR","w","neutral",1,433,1,"32","1","3","Face->Door"
"A33UOAX4OD05QR","b","neutral",0,0,0,"32","1","3","Face->Door"
"A33UOAX4OD05QR","w","threat",0,133,1,"32","1","3","Face->Door"
"A33UOAX4OD05QR","b","neutral",1,387,1,"32","1","3","Face->Door"
"A33UOAX4OD05QR","w","threat",1,511,1,"32","1","3","Face->Door"
"A33UOAX4OD05QR","w","threat",1,440,1,"32","1","3","Face->Door"
"A33UOAX4OD05QR","b","neutral",0,0,0,"32","1","3","Face->Door"
"A33UOAX4OD05QR","w","threat",0,384,1,"32","1","3","Face->Door"
"A33UOAX4OD05QR","w","threat",1,320,1,"32","1","3","Face->Door"
"A33UOAX4OD05QR","w","threat",1,237,1,"32","1","3","Face->Door"
"A33UOAX4OD05QR","w","neutral",0,240,1,"32","1","3","Face->Door"
"A33UOAX4OD05QR","b","threat",0,444,1,"32","1","3","Face->Door"
"A33UOAX4OD05QR","b","neutral",1,440,1,"32","1","3","Face->Door"
"A33UOAX4OD05QR","b","threat",1,266,1,"32","1","3","Face->Door"
"A33UOAX4OD05QR","b","neutral",1,380,1,"32","1","3","Face->Door"
"A34YD9P7KI4RF","w","threat",0,0,0,"53","0","1","Face->Door"
"A34YD9P7KI4RF","b","threat",1,445,1,"53","0","1","Face->Door"
"A34YD9P7KI4RF","b","neutral",0,0,0,"53","0","1","Face->Door"
"A34YD9P7KI4RF","w","neutral",1,503,1,"53","0","1","Face->Door"
"A34YD9P7KI4RF","b","neutral",1,445,1,"53","0","1","Face->Door"
"A34YD9P7KI4RF","b","threat",1,451,1,"53","0","1","Face->Door"
"A34YD9P7KI4RF","b","threat",1,453,1,"53","0","1","Face->Door"
"A34YD9P7KI4RF","b","neutral",0,0,0,"53","0","1","Face->Door"
"A34YD9P7KI4RF","b","neutral",1,480,1,"53","0","1","Face->Door"
"A34YD9P7KI4RF","w","neutral",1,409,1,"53","0","1","Face->Door"
"A34YD9P7KI4RF","w","threat",0,0,0,"53","0","1","Face->Door"
"A34YD9P7KI4RF","b","threat",1,461,1,"53","0","1","Face->Door"
"A34YD9P7KI4RF","b","threat",0,0,0,"53","0","1","Face->Door"
"A34YD9P7KI4RF","b","neutral",0,0,0,"53","0","1","Face->Door"
"A34YD9P7KI4RF","b","threat",0,0,0,"53","0","1","Face->Door"
"A34YD9P7KI4RF","w","neutral",0,416,1,"53","0","1","Face->Door"
"A34YD9P7KI4RF","b","neutral",0,444,1,"53","0","1","Face->Door"
"A34YD9P7KI4RF","w","neutral",1,490,1,"53","0","1","Face->Door"
"A34YD9P7KI4RF","w","threat",0,0,0,"53","0","1","Face->Door"
"A34YD9P7KI4RF","w","neutral",0,0,0,"53","0","1","Face->Door"
"A34YD9P7KI4RF","b","threat",1,485,1,"53","0","1","Face->Door"
"A34YD9P7KI4RF","b","threat",0,0,0,"53","0","1","Face->Door"
"A34YD9P7KI4RF","b","threat",1,490,1,"53","0","1","Face->Door"
"A34YD9P7KI4RF","w","threat",1,369,1,"53","0","1","Face->Door"
"A34YD9P7KI4RF","w","threat",1,456,1,"53","0","1","Face->Door"
"A34YD9P7KI4RF","w","threat",0,0,0,"53","0","1","Face->Door"
"A34YD9P7KI4RF","w","threat",0,0,0,"53","0","1","Face->Door"
"A34YD9P7KI4RF","w","neutral",0,0,0,"53","0","1","Face->Door"
"A34YD9P7KI4RF","b","threat",0,332,1,"53","0","1","Face->Door"
"A34YD9P7KI4RF","w","threat",1,310,1,"53","0","1","Face->Door"
"A34YD9P7KI4RF","w","neutral",0,378,1,"53","0","1","Face->Door"
"A34YD9P7KI4RF","w","threat",0,0,0,"53","0","1","Face->Door"
"A34YD9P7KI4RF","b","threat",0,0,0,"53","0","1","Face->Door"
"A34YD9P7KI4RF","w","neutral",1,444,1,"53","0","1","Face->Door"
"A34YD9P7KI4RF","b","neutral",1,474,1,"53","0","1","Face->Door"
"A34YD9P7KI4RF","w","neutral",1,465,1,"53","0","1","Face->Door"
"A34YD9P7KI4RF","w","threat",1,506,1,"53","0","1","Face->Door"
